"tick","Id","OtherId","Type","Trust"
86,16,21,C,0.9534883720930233
86,16,23,C,0.08139534883720931
86,16,25,C,0.10465116279069768
86,18,10,S,0.0
86,18,11,S,0.0
86,18,14,S,0.0
86,18,15,S,0.3412934171998948
86,18,17,C,0.8372093023255814
86,18,19,C,0.13953488372093023
86,18,21,C,0.0
86,18,23,C,0.9534883720930233
86,18,25,C,0.12790697674418605
86,18,13,C,0.2558139534883721
86,20,10,S,0.0
86,20,11,S,0.0
86,20,14,S,0.46537309550819506
86,20,19,C,0.0
86,20,21,C,0.09302325581395349
86,20,23,C,0.8372093023255814
86,20,13,C,0.9534883720930233
86,22,10,S,1.0
86,22,11,S,0.7294433478937128
86,22,14,S,1.0
86,22,17,C,0.0
86,22,19,C,0.9534883720930233
86,22,21,C,0.08139534883720931
86,22,25,C,0.13953488372093023
86,22,13,C,0.26744186046511625
86,24,10,S,0.4569950951872048
86,24,11,S,0.0
86,24,14,S,0.0
86,24,17,C,0.9534883720930233
86,24,19,C,0.1511627906976744
86,24,21,C,0.10465116279069768
86,24,23,C,0.05813953488372093
86,24,25,C,0.13953488372093023
86,24,13,C,0.8372093023255814
86,13,18,S,0.10802389180953463
86,13,20,S,0.3501756407034184
86,13,22,S,0.1947763234213186
86,13,24,S,0.5742547289281374
86,13,12,S,0.0
86,17,18,S,0.6485769038884437
86,17,22,S,0.0
86,17,24,S,0.7889495453219315
86,17,12,S,0.0
86,19,18,S,0.6666666666666666
86,19,20,S,0.0
86,19,22,S,0.6136727134642234
86,19,24,S,1.0
86,21,16,S,0.19265175763929723
86,21,18,S,0.0
86,21,20,S,1.0
86,21,22,S,1.0
86,21,24,S,0.5
86,23,16,S,1.0
86,23,18,S,0.6292906588878082
86,23,20,S,0.6890446435192288
86,23,24,S,1.0
86,25,16,S,1.0
86,25,18,S,0.707137238171883
86,25,22,S,1.0
86,25,24,S,1.0
86,25,12,S,0.21877155443153928
87,0,6,C,0.21839080459770116
87,0,7,C,0.0
87,0,8,C,0.7011494252873564
87,0,9,C,0.8160919540229885
87,1,6,C,0.5747126436781609
87,1,7,C,0.8160919540229885
87,1,8,C,0.40229885057471265
87,2,6,C,0.19540229885057472
87,2,7,C,0.5517241379310345
87,2,8,C,0.8160919540229885
87,2,9,C,0.7011494252873564
87,3,6,C,0.8160919540229885
87,3,7,C,0.0
87,3,8,C,0.22988505747126436
87,3,9,C,0.2988505747126437
87,4,6,C,0.7011494252873564
87,4,7,C,0.0
87,4,8,C,0.26436781609195403
87,4,9,C,0.2988505747126437
87,5,7,C,0.7011494252873564
87,5,8,C,0.5862068965517241
87,5,9,C,0.2988505747126437
87,6,0,S,0.0
87,6,1,S,0.3838098877365872
87,6,2,S,1.0
87,6,3,S,0.12731750085403615
87,6,4,S,0.17140248239805986
87,6,10,C,0.8620689655172413
87,6,15,C,0.0
87,7,0,S,0.0
87,7,1,S,0.14100615864064406
87,7,2,S,0.0
87,7,3,S,0.0
87,7,4,S,0.0
87,7,5,S,0.1209829025632292
87,7,15,C,0.8620689655172413
87,8,0,S,0.13276372716240156
87,8,1,S,0.0
87,8,2,S,0.1558359870843247
87,8,3,S,1.0
87,8,4,S,0.0
87,8,5,S,0.361959373075911
87,8,11,C,0.3218390804597701
87,8,14,C,0.8620689655172413
87,8,15,C,0.0
87,9,0,S,0.3588440003169385
87,9,2,S,0.11181985422042556
87,9,3,S,0.5
87,9,4,S,0.5
87,9,5,S,0.5
87,9,11,C,0.8620689655172413
87,9,15,C,0.0
87,10,6,S,0.16180917997489278
87,10,18,C,0.0
87,10,20,C,0.0
87,10,22,C,0.19540229885057472
87,10,24,C,0.9080459770114943
87,10,12,C,0.367816091954023
87,11,8,S,0.7537726561455574
87,11,9,S,0.06544494088615303
87,11,16,C,0.367816091954023
87,11,18,C,0.0
87,11,20,C,0.7701149425287356
87,11,22,C,0.9080459770114943
87,11,24,C,0.0
87,11,12,C,0.20689655172413793
87,14,8,S,0.13266875154243363
87,14,16,C,0.0
87,14,18,C,0.0
87,14,20,C,0.9080459770114943
87,14,22,C,0.2413793103448276
87,14,24,C,0.0
87,15,6,S,0.0
87,15,7,S,0.14538738119279807
87,15,8,S,0.0
87,15,9,S,0.0
87,15,18,C,0.9080459770114943
87,12,10,S,1.0
87,12,11,S,1.0
87,12,17,C,0.0
87,12,19,C,0.0
87,12,25,C,0.9540229885057471
87,12,13,C,0.25287356321839083
87,16,11,S,0.6590733128076116
87,16,14,S,0.0
87,16,21,C,0.9540229885057471
87,16,23,C,0.09195402298850575
87,16,25,C,0.11494252873563218
87,18,10,S,0.0
87,18,11,S,0.0
87,18,14,S,0.0
87,18,15,S,0.34494183169215437
87,18,17,C,0.8390804597701149
87,18,19,C,0.14942528735632185
87,18,21,C,0.0
87,18,23,C,0.9540229885057471
87,18,25,C,0.13793103448275862
87,18,13,C,0.26436781609195403
87,20,10,S,0.0
87,20,11,S,0.0
87,20,14,S,0.46537309550819506
87,20,19,C,0.0
87,20,21,C,0.10344827586206896
87,20,23,C,0.8390804597701149
87,20,13,C,0.9540229885057471
87,22,10,S,1.0
87,22,11,S,0.7294433478937128
87,22,14,S,1.0
87,22,17,C,0.0
87,22,19,C,0.9540229885057471
87,22,21,C,0.09195402298850575
87,22,25,C,0.14942528735632185
87,22,13,C,0.27586206896551724
87,24,10,S,0.46943307839443893
87,24,11,S,0.0
87,24,14,S,0.0
87,24,17,C,0.9540229885057471
87,24,19,C,0.16091954022988506
87,24,21,C,0.11494252873563218
87,24,23,C,0.06896551724137931
87,24,25,C,0.14942528735632185
87,24,13,C,0.8390804597701149
87,13,18,S,0.10802389180953463
87,13,20,S,0.3501756407034184
87,13,22,S,0.1947763234213186
87,13,24,S,0.5742547289281374
87,13,12,S,0.0
87,17,18,S,0.6485769038884437
87,17,22,S,0.0
87,17,24,S,0.7889495453219315
87,17,12,S,0.0
87,19,18,S,0.6666666666666666
87,19,20,S,0.0
87,19,22,S,0.6136727134642234
87,19,24,S,1.0
87,19,12,S,0.0
87,21,16,S,0.19265175763929723
87,21,18,S,0.0
87,21,20,S,1.0
87,21,22,S,1.0
87,21,24,S,0.5
87,23,16,S,1.0
87,23,18,S,0.6322717407041097
87,23,20,S,0.6980334567367107
87,23,24,S,0.6739018264407305
87,25,16,S,1.0
87,25,18,S,0.707137238171883
87,25,22,S,1.0
87,25,24,S,1.0
87,25,12,S,0.21877155443153928
88,0,6,C,0.22727272727272727
88,0,7,C,0.0
88,0,8,C,0.7045454545454546
88,0,9,C,0.8181818181818182
88,1,6,C,0.5795454545454546
88,1,7,C,0.8181818181818182
88,1,8,C,0.4090909090909091
88,2,6,C,0.20454545454545456
88,2,7,C,0.5568181818181818
88,2,8,C,0.8181818181818182
88,2,9,C,0.7045454545454546
88,3,6,C,0.8181818181818182
88,3,7,C,0.0
88,3,8,C,0.23863636363636365
88,3,9,C,0.3068181818181818
88,4,6,C,0.7045454545454546
88,4,7,C,0.0
88,4,8,C,0.2727272727272727
88,4,9,C,0.3068181818181818
88,5,7,C,0.7045454545454546
88,5,8,C,0.5909090909090909
88,5,9,C,0.3068181818181818
88,6,0,S,0.0
88,6,1,S,0.3838098877365872
88,6,2,S,1.0
88,6,3,S,0.12731750085403615
88,6,4,S,0.17140248239805986
88,6,10,C,0.8636363636363636
88,6,15,C,0.0
88,7,0,S,0.0
88,7,1,S,0.14100615864064406
88,7,2,S,0.0
88,7,3,S,0.0
88,7,4,S,0.0
88,7,5,S,0.1209829025632292
88,7,15,C,0.8636363636363636
88,8,0,S,0.13276372716240156
88,8,1,S,0.0
88,8,2,S,0.1558359870843247
88,8,3,S,1.0
88,8,4,S,0.0
88,8,5,S,0.361959373075911
88,8,11,C,0.32954545454545453
88,8,14,C,0.8636363636363636
88,8,15,C,0.0
88,9,0,S,0.3588440003169385
88,9,2,S,0.11181985422042556
88,9,3,S,0.5
88,9,4,S,0.5
88,9,5,S,0.5
88,9,11,C,0.8636363636363636
88,9,15,C,0.0
88,10,6,S,0.16180917997489278
88,10,18,C,0.0
88,10,20,C,0.0
88,10,22,C,0.20454545454545456
88,10,24,C,0.9090909090909091
88,10,12,C,0.375
88,11,8,S,0.7537726561455574
88,11,9,S,0.06544494088615303
88,11,16,C,0.375
88,11,18,C,0.0
88,11,20,C,0.7727272727272727
88,11,22,C,0.9090909090909091
88,11,24,C,0.0
88,11,12,C,0.2159090909090909
88,14,8,S,0.13266875154243363
88,14,16,C,0.0
88,14,18,C,0.0
88,14,20,C,0.9090909090909091
88,14,22,C,0.25
88,14,24,C,0.0
88,15,6,S,0.0
88,15,7,S,0.14538738119279807
88,15,8,S,0.0
88,15,9,S,0.0
88,15,18,C,0.9090909090909091
88,12,10,S,1.0
88,12,11,S,1.0
88,12,17,C,0.0
88,12,19,C,0.0
88,12,25,C,0.9545454545454546
88,12,13,C,0.26136363636363635
88,16,11,S,0.6675574950321049
88,16,14,S,0.0
88,16,21,C,0.9545454545454546
88,16,23,C,0.10227272727272728
88,16,25,C,0.125
88,18,10,S,0.0
88,18,11,S,0.0
88,18,14,S,0.0
88,18,15,S,0.34853962920521425
88,18,17,C,0.8409090909090909
88,18,19,C,0.1590909090909091
88,18,21,C,0.0
88,18,23,C,0.9545454545454546
88,18,25,C,0.14772727272727273
88,18,13,C,0.2727272727272727
88,20,10,S,0.0
88,20,11,S,0.0
88,20,14,S,0.46537309550819506
88,20,19,C,0.0
88,20,21,C,0.11363636363636363
88,20,23,C,0.8409090909090909
88,20,13,C,0.9545454545454546
88,22,10,S,1.0
88,22,11,S,0.7294433478937128
88,22,14,S,1.0
88,22,17,C,0.0
88,22,19,C,0.9545454545454546
88,22,21,C,0.10227272727272728
88,22,25,C,0.1590909090909091
88,22,13,C,0.2840909090909091
88,24,10,S,0.4872544253836384
88,24,11,S,0.0
88,24,14,S,0.0
88,24,17,C,0.9545454545454546
88,24,19,C,0.17045454545454544
88,24,21,C,0.125
88,24,23,C,0.07954545454545454
88,24,25,C,0.1590909090909091
88,24,13,C,0.8409090909090909
88,13,18,S,0.10802389180953463
88,13,20,S,0.3501756407034184
88,13,22,S,0.1947763234213186
88,13,24,S,0.5742547289281374
88,13,12,S,0.0
88,17,18,S,0.6485769038884437
88,17,22,S,0.0
88,17,24,S,0.7889495453219315
88,17,12,S,0.0
88,19,18,S,0.6666666666666666
88,19,20,S,0.0
88,19,22,S,0.6136727134642234
88,19,24,S,1.0
88,19,12,S,0.0
88,21,16,S,0.19265175763929723
88,21,18,S,0.0
88,21,20,S,1.0
88,21,22,S,1.0
88,21,24,S,0.5
88,23,16,S,1.0
88,23,18,S,0.6352632762291557
88,23,20,S,0.7070106264611538
88,23,24,S,0.6739018264407305
88,25,16,S,1.0
88,25,18,S,0.707137238171883
88,25,22,S,1.0
88,25,24,S,1.0
88,25,12,S,0.21877155443153928
89,0,6,C,0.23595505617977527
89,0,7,C,0.0
89,0,8,C,0.7078651685393258
89,0,9,C,0.8202247191011236
89,1,6,C,0.5842696629213483
89,1,7,C,0.8202247191011236
89,1,8,C,0.4157303370786517
89,2,6,C,0.21348314606741572
89,2,7,C,0.5617977528089888
89,2,8,C,0.8202247191011236
89,2,9,C,0.7078651685393258
89,3,6,C,0.8202247191011236
89,3,7,C,0.0
89,3,8,C,0.24719101123595505
89,3,9,C,0.3146067415730337
89,4,6,C,0.7078651685393258
89,4,7,C,0.0
89,4,8,C,0.2808988764044944
89,4,9,C,0.3146067415730337
89,5,7,C,0.7078651685393258
89,5,8,C,0.5955056179775281
89,5,9,C,0.3146067415730337
89,6,0,S,0.0
89,6,1,S,0.3838098877365872
89,6,2,S,1.0
89,6,3,S,0.12731750085403615
89,6,4,S,0.17140248239805986
89,6,10,C,0.8651685393258427
89,6,15,C,0.0
89,7,0,S,0.0
89,7,1,S,0.14100615864064406
89,7,2,S,0.0
89,7,3,S,0.0
89,7,4,S,0.0
89,7,5,S,0.1209829025632292
89,7,15,C,0.8651685393258427
89,8,0,S,0.13276372716240156
89,8,1,S,0.0
89,8,2,S,0.1558359870843247
89,8,3,S,1.0
89,8,4,S,0.0
89,8,5,S,0.361959373075911
89,8,11,C,0.33707865168539325
89,8,14,C,0.8651685393258427
89,8,15,C,0.0
89,9,0,S,0.3588440003169385
89,9,2,S,0.11181985422042556
89,9,3,S,0.5
89,9,4,S,0.5
89,9,5,S,0.5
89,9,11,C,0.8651685393258427
89,9,15,C,0.0
89,10,6,S,0.16180917997489278
89,10,18,C,0.0
89,10,20,C,0.0
89,10,22,C,0.21348314606741572
89,10,24,C,0.9101123595505618
89,10,12,C,0.38202247191011235
89,11,8,S,0.7537726561455574
89,11,9,S,0.06544494088615303
89,11,16,C,0.38202247191011235
89,11,18,C,0.0
89,11,20,C,0.7752808988764045
89,11,22,C,0.9101123595505618
89,11,24,C,0.0
89,11,12,C,0.2247191011235955
89,14,8,S,0.13266875154243363
89,14,16,C,0.0
89,14,18,C,0.0
89,14,20,C,0.9101123595505618
89,14,22,C,0.25842696629213485
89,14,24,C,0.0
89,15,6,S,0.0
89,15,7,S,0.14538738119279807
89,15,8,S,0.0
89,15,9,S,0.0
89,15,18,C,0.9101123595505618
89,12,10,S,1.0
89,12,11,S,1.0
89,12,17,C,0.0
89,12,19,C,0.0
89,12,25,C,0.9550561797752809
89,12,13,C,0.2696629213483146
89,16,11,S,0.674391852285914
89,16,14,S,0.0
89,16,21,C,0.9550561797752809
89,16,23,C,0.11235955056179775
89,16,25,C,0.1348314606741573
89,18,10,S,0.0
89,18,11,S,0.0
89,18,14,S,0.0
89,18,15,S,0.352081867495845
89,18,17,C,0.8426966292134831
89,18,19,C,0.16853932584269662
89,18,21,C,0.0
89,18,23,C,0.9550561797752809
89,18,25,C,0.15730337078651685
89,18,13,C,0.2808988764044944
89,20,10,S,0.0
89,20,11,S,0.0
89,20,14,S,0.46537309550819506
89,20,19,C,0.0
89,20,21,C,0.12359550561797752
89,20,23,C,0.8426966292134831
89,20,13,C,0.9550561797752809
89,22,10,S,1.0
89,22,11,S,0.7294433478937128
89,22,14,S,1.0
89,22,17,C,0.0
89,22,19,C,0.9550561797752809
89,22,21,C,0.11235955056179775
89,22,25,C,0.16853932584269662
89,22,13,C,0.29213483146067415
89,24,10,S,0.5046145737114452
89,24,11,S,0.0
89,24,14,S,0.0
89,24,17,C,0.9550561797752809
89,24,19,C,0.1797752808988764
89,24,21,C,0.1348314606741573
89,24,23,C,0.0898876404494382
89,24,25,C,0.16853932584269662
89,24,13,C,0.8426966292134831
89,13,18,S,0.10802389180953463
89,13,20,S,0.3501756407034184
89,13,22,S,0.1947763234213186
89,13,24,S,0.5742547289281374
89,13,12,S,0.0
89,17,18,S,0.6485769038884437
89,17,22,S,0.0
89,17,24,S,0.7889495453219315
89,17,12,S,0.0
89,19,18,S,0.6666666666666666
89,19,20,S,0.0
89,19,22,S,0.6136727134642234
89,19,24,S,1.0
89,19,12,S,0.0
89,21,16,S,0.19265175763929723
89,21,18,S,0.0
89,21,20,S,1.0
89,21,22,S,1.0
89,21,24,S,0.5
89,23,16,S,1.0
89,23,18,S,0.6382323814827758
89,23,20,S,0.7158676249566938
89,23,24,S,0.6739018264407305
89,25,16,S,1.0
89,25,18,S,0.707137238171883
89,25,22,S,1.0
89,25,24,S,1.0
89,25,12,S,0.21877155443153928
90,0,6,C,0.24444444444444444
90,0,7,C,0.0
90,0,8,C,0.7111111111111111
90,0,9,C,0.8222222222222222
90,1,6,C,0.5888888888888889
90,1,7,C,0.8222222222222222
90,1,8,C,0.4222222222222222
90,2,6,C,0.2222222222222222
90,2,7,C,0.5666666666666667
90,2,8,C,0.8222222222222222
90,2,9,C,0.7111111111111111
90,3,6,C,0.8222222222222222
90,3,7,C,0.0
90,3,8,C,0.25555555555555554
90,3,9,C,0.32222222222222224
90,4,6,C,0.7111111111111111
90,4,7,C,0.0
90,4,8,C,0.28888888888888886
90,4,9,C,0.32222222222222224
90,5,7,C,0.7111111111111111
90,5,8,C,0.6
90,5,9,C,0.32222222222222224
90,6,0,S,0.0
90,6,1,S,0.3838098877365872
90,6,2,S,1.0
90,6,3,S,0.12731750085403615
90,6,4,S,0.17140248239805986
90,6,10,C,0.8666666666666667
90,6,15,C,0.0
90,7,0,S,0.0
90,7,1,S,0.14100615864064406
90,7,2,S,0.0
90,7,3,S,0.0
90,7,4,S,0.0
90,7,5,S,0.1209829025632292
90,7,15,C,0.8666666666666667
90,8,0,S,0.13276372716240156
90,8,1,S,0.0
90,8,2,S,0.1558359870843247
90,8,3,S,1.0
90,8,4,S,0.0
90,8,5,S,0.361959373075911
90,8,11,C,0.34444444444444444
90,8,14,C,0.8666666666666667
90,8,15,C,0.0
90,9,0,S,0.3588440003169385
90,9,2,S,0.11181985422042556
90,9,3,S,0.5
90,9,4,S,0.5
90,9,5,S,0.5
90,9,11,C,0.8666666666666667
90,9,15,C,0.0
90,10,6,S,0.16180917997489278
90,10,18,C,0.0
90,10,20,C,0.0
90,10,22,C,0.2222222222222222
90,10,24,C,0.9111111111111111
90,10,12,C,0.3888888888888889
90,11,8,S,0.7537726561455574
90,11,9,S,0.06544494088615303
90,11,16,C,0.3888888888888889
90,11,18,C,0.0
90,11,20,C,0.7777777777777778
90,11,22,C,0.9111111111111111
90,11,24,C,0.0
90,11,12,C,0.23333333333333334
90,14,8,S,0.13266875154243363
90,14,16,C,0.0
90,14,18,C,0.0
90,14,20,C,0.9111111111111111
90,14,22,C,0.26666666666666666
90,14,24,C,0.0
90,15,6,S,0.0
90,15,7,S,0.14538738119279807
90,15,8,S,0.0
90,15,9,S,0.0
90,15,18,C,0.9111111111111111
90,12,10,S,1.0
90,12,11,S,1.0
90,12,17,C,0.0
90,12,19,C,0.0
90,12,25,C,0.9555555555555556
90,12,13,C,0.2777777777777778
90,16,11,S,0.6799453852081536
90,16,14,S,0.0
90,16,21,C,0.9555555555555556
90,16,23,C,0.12222222222222222
90,16,25,C,0.14444444444444443
90,18,10,S,0.0
90,18,11,S,0.0
90,18,14,S,0.0
90,18,15,S,0.35544039381496145
90,18,17,C,0.8444444444444444
90,18,19,C,0.17777777777777778
90,18,21,C,0.0
90,18,23,C,0.9555555555555556
90,18,25,C,0.16666666666666666
90,18,13,C,0.28888888888888886
90,20,10,S,0.0
90,20,11,S,0.0
90,20,14,S,0.46537309550819506
90,20,19,C,0.0
90,20,21,C,0.13333333333333333
90,20,23,C,0.8444444444444444
90,20,13,C,0.9555555555555556
90,22,10,S,1.0
90,22,11,S,0.7294433478937128
90,22,14,S,1.0
90,22,17,C,0.0
90,22,19,C,0.9555555555555556
90,22,21,C,0.12222222222222222
90,22,25,C,0.17777777777777778
90,22,13,C,0.3
90,24,10,S,0.5214497902015582
90,24,11,S,0.0
90,24,14,S,0.0
90,24,17,C,0.9555555555555556
90,24,19,C,0.18888888888888888
90,24,21,C,0.14444444444444443
90,24,23,C,0.1
90,24,25,C,0.17777777777777778
90,24,13,C,0.8444444444444444
90,13,18,S,0.10802389180953463
90,13,20,S,0.3501756407034184
90,13,22,S,0.1947763234213186
90,13,24,S,0.5742547289281374
90,13,12,S,0.0
90,17,18,S,0.6485769038884437
90,17,22,S,0.0
90,17,24,S,0.7889495453219315
90,17,12,S,0.0
90,19,18,S,0.6666666666666666
90,19,20,S,0.0
90,19,22,S,0.6136727134642234
90,19,24,S,1.0
90,19,12,S,0.0
90,21,16,S,0.19265175763929723
90,21,18,S,0.0
90,21,20,S,1.0
90,21,22,S,1.0
90,21,24,S,0.5
90,23,16,S,0.8447099266028015
90,23,18,S,0.6382323814827758
90,23,20,S,0.7150687175240406
90,23,24,S,0.5081839639609538
90,25,16,S,0.5
90,25,18,S,0.707137238171883
90,25,22,S,1.0
90,25,24,S,1.0
90,25,12,S,0.21877155443153928
91,0,6,C,0.25274725274725274
91,0,7,C,0.0
91,0,8,C,0.7142857142857143
91,0,9,C,0.8241758241758241
91,1,6,C,0.5934065934065934
91,1,7,C,0.8241758241758241
91,1,8,C,0.42857142857142855
91,2,6,C,0.23076923076923078
91,2,7,C,0.5714285714285714
91,2,8,C,0.8241758241758241
91,2,9,C,0.7142857142857143
91,3,6,C,0.8241758241758241
91,3,7,C,0.0
91,3,8,C,0.26373626373626374
91,3,9,C,0.32967032967032966
91,4,6,C,0.7142857142857143
91,4,7,C,0.0
91,4,8,C,0.2967032967032967
91,4,9,C,0.32967032967032966
91,5,7,C,0.7142857142857143
91,5,8,C,0.6043956043956044
91,5,9,C,0.32967032967032966
91,6,0,S,0.0
91,6,1,S,0.3838098877365872
91,6,2,S,1.0
91,6,3,S,0.12731750085403615
91,6,4,S,0.17140248239805986
91,6,10,C,0.8681318681318682
91,6,15,C,0.0
91,7,0,S,0.0
91,7,1,S,0.14100615864064406
91,7,2,S,0.0
91,7,3,S,0.0
91,7,4,S,0.0
91,7,5,S,0.1209829025632292
91,7,15,C,0.8681318681318682
91,8,0,S,0.13276372716240156
91,8,1,S,0.0
91,8,2,S,0.1558359870843247
91,8,3,S,1.0
91,8,4,S,0.0
91,8,5,S,0.361959373075911
91,8,11,C,0.3516483516483517
91,8,14,C,0.8681318681318682
91,8,15,C,0.0
91,9,0,S,0.3588440003169385
91,9,2,S,0.11181985422042556
91,9,3,S,0.5
91,9,4,S,0.5
91,9,5,S,0.5
91,9,11,C,0.8681318681318682
91,9,15,C,0.0
91,10,6,S,0.16180917997489278
91,10,18,C,0.0
91,10,20,C,0.0
91,10,22,C,0.23076923076923078
91,10,24,C,0.9120879120879121
91,10,12,C,0.3956043956043956
91,11,8,S,0.7537726561455574
91,11,9,S,0.06544494088615303
91,11,16,C,0.3956043956043956
91,11,18,C,0.0
91,11,20,C,0.7802197802197802
91,11,22,C,0.9120879120879121
91,11,24,C,0.0
91,11,12,C,0.24175824175824176
91,14,8,S,0.13266875154243363
91,14,16,C,0.0
91,14,18,C,0.0
91,14,20,C,0.9120879120879121
91,14,22,C,0.27472527472527475
91,14,24,C,0.0
91,15,6,S,0.0
91,15,7,S,0.14538738119279807
91,15,8,S,0.0
91,15,9,S,0.0
91,15,18,C,0.9120879120879121
91,12,10,S,1.0
91,12,11,S,1.0
91,12,17,C,0.0
91,12,19,C,0.0
91,12,25,C,0.9560439560439561
91,12,13,C,0.2857142857142857
91,16,11,S,0.6845395205814467
91,16,14,S,0.0
91,16,21,C,0.9560439560439561
91,16,23,C,0.13186813186813187
91,16,25,C,0.15384615384615385
91,18,10,S,0.0
91,18,11,S,0.0
91,18,14,S,0.0
91,18,15,S,0.35544039381496145
91,18,17,C,0.8461538461538461
91,18,19,C,0.18681318681318682
91,18,21,C,0.0
91,18,23,C,0.9560439560439561
91,18,25,C,0.17582417582417584
91,18,13,C,0.2967032967032967
91,20,10,S,0.0
91,20,11,S,0.0
91,20,14,S,0.46537309550819506
91,20,19,C,0.0
91,20,21,C,0.14285714285714285
91,20,23,C,0.8461538461538461
91,20,13,C,0.9560439560439561
91,22,10,S,1.0
91,22,11,S,0.7294433478937128
91,22,14,S,1.0
91,22,17,C,0.0
91,22,19,C,0.9560439560439561
91,22,21,C,0.13186813186813187
91,22,25,C,0.18681318681318682
91,22,13,C,0.3076923076923077
91,24,10,S,0.5374234068151651
91,24,11,S,0.0
91,24,14,S,0.0
91,24,17,C,0.9560439560439561
91,24,19,C,0.1978021978021978
91,24,21,C,0.15384615384615385
91,24,23,C,0.10989010989010989
91,24,25,C,0.18681318681318682
91,24,13,C,0.8461538461538461
91,13,18,S,0.10802389180953463
91,13,20,S,0.3501756407034184
91,13,22,S,0.1947763234213186
91,13,24,S,0.5742547289281374
91,13,12,S,0.0
91,17,18,S,0.6485769038884437
91,17,22,S,0.0
91,17,24,S,0.7889495453219315
91,17,12,S,0.0
91,19,18,S,0.6666666666666666
91,19,20,S,0.0
91,19,22,S,0.6136727134642234
91,19,24,S,1.0
91,19,12,S,0.0
91,21,16,S,0.19265175763929723
91,21,18,S,0.0
91,21,20,S,1.0
91,21,22,S,1.0
91,21,24,S,0.5
91,23,16,S,0.8680383416835762
91,23,18,S,0.6382323814827758
91,23,20,S,0.6942012929153736
91,23,24,S,0.615689536482404
91,25,16,S,0.6682934028027456
91,25,18,S,0.707137238171883
91,25,22,S,1.0
91,25,24,S,1.0
91,25,12,S,0.21877155443153928
92,0,6,C,0.2608695652173913
92,0,7,C,0.0
92,0,8,C,0.717391304347826
92,0,9,C,0.8260869565217391
92,1,6,C,0.5978260869565217
92,1,7,C,0.8260869565217391
92,1,8,C,0.43478260869565216
92,2,6,C,0.2391304347826087
92,2,7,C,0.5760869565217391
92,2,8,C,0.8260869565217391
92,2,9,C,0.717391304347826
92,3,6,C,0.8260869565217391
92,3,7,C,0.0
92,3,8,C,0.2717391304347826
92,3,9,C,0.33695652173913043
92,4,6,C,0.717391304347826
92,4,7,C,0.0
92,4,8,C,0.30434782608695654
92,4,9,C,0.33695652173913043
92,5,7,C,0.717391304347826
92,5,8,C,0.6086956521739131
92,5,9,C,0.33695652173913043
92,6,0,S,0.0
92,6,1,S,0.3838098877365872
92,6,2,S,1.0
92,6,3,S,0.12731750085403615
92,6,4,S,0.17140248239805986
92,6,10,C,0.8695652173913043
92,6,15,C,0.0
92,7,0,S,0.0
92,7,1,S,0.14100615864064406
92,7,2,S,0.0
92,7,3,S,0.0
92,7,4,S,0.0
92,7,5,S,0.1209829025632292
92,7,15,C,0.8695652173913043
92,8,0,S,0.13276372716240156
92,8,1,S,0.0
92,8,2,S,0.1558359870843247
92,8,3,S,1.0
92,8,4,S,0.0
92,8,5,S,0.361959373075911
92,8,10,C,0.0
92,8,11,C,0.358695652173913
92,8,14,C,0.8695652173913043
92,8,15,C,0.0
92,9,0,S,0.3588440003169385
92,9,2,S,0.11181985422042556
92,9,3,S,0.5
92,9,4,S,0.5
92,9,5,S,0.5
92,9,11,C,0.8695652173913043
92,9,15,C,0.0
92,10,6,S,0.16180917997489278
92,10,8,S,0.0
92,10,18,C,0.0
92,10,20,C,0.0
92,10,22,C,0.2391304347826087
92,10,24,C,0.9130434782608695
92,10,12,C,0.40217391304347827
92,11,8,S,0.7537726561455574
92,11,9,S,0.06544494088615303
92,11,16,C,0.40217391304347827
92,11,18,C,0.0
92,11,20,C,0.782608695652174
92,11,22,C,0.9130434782608695
92,11,24,C,0.0
92,11,12,C,0.25
92,14,8,S,0.13266875154243363
92,14,16,C,0.0
92,14,18,C,0.0
92,14,20,C,0.9130434782608695
92,14,22,C,0.2826086956521739
92,14,24,C,0.0
92,15,6,S,0.0
92,15,7,S,0.14538738119279807
92,15,8,S,0.0
92,15,9,S,0.0
92,15,18,C,0.9130434782608695
92,12,10,S,1.0
92,12,11,S,1.0
92,12,17,C,0.0
92,12,19,C,0.0
92,12,25,C,0.9565217391304348
92,12,13,C,0.29347826086956524
92,16,11,S,0.688480592906702
92,16,14,S,0.0
92,16,21,C,0.9565217391304348
92,16,23,C,0.14130434782608695
92,16,25,C,0.16304347826086957
92,18,10,S,0.0
92,18,11,S,0.0
92,18,14,S,0.0
92,18,15,S,0.35544039381496145
92,18,17,C,0.8478260869565217
92,18,19,C,0.1956521739130435
92,18,21,C,0.0
92,18,23,C,0.9565217391304348
92,18,25,C,0.18478260869565216
92,18,13,C,0.30434782608695654
92,20,10,S,0.0
92,20,11,S,0.0
92,20,14,S,0.4754118844550519
92,20,19,C,0.0
92,20,21,C,0.15217391304347827
92,20,23,C,0.8478260869565217
92,20,13,C,0.9565217391304348
92,22,10,S,1.0
92,22,11,S,0.7294433478937128
92,22,14,S,1.0
92,22,17,C,0.0
92,22,19,C,0.9565217391304348
92,22,21,C,0.14130434782608695
92,22,25,C,0.1956521739130435
92,22,13,C,0.31521739130434784
92,24,10,S,0.5424439162269368
92,24,11,S,0.0
92,24,14,S,0.0
92,24,17,C,0.9565217391304348
